url_path,views_total,views_unique
/AmosDinh/Skill_Job_GNN/blob/main/embedding_db_schema.yml,1,1
/AmosDinh/Skill_Job_GNN/blob/main/test_nltk_synonym.ipynb,1,1
/AmosDinh/Skill_Job_GNN/blob/main/test_pyfm.ipynb,1,1
/AmosDinh/Skill_Job_GNN/tree/main/models,1,1
