time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-17 00:00:00+00:00,1,1,0,0
2025-08-20 00:00:00+00:00,1,1,0,0
2025-08-21 00:00:00+00:00,1,1,0,0
2025-09-15 00:00:00+00:00,1,1,0,0
2025-09-25 00:00:00+00:00,1,1,0,0
2025-09-27 00:00:00+00:00,1,1,0,0
2025-10-05 00:00:00+00:00,1,1,0,0
2025-10-09 00:00:00+00:00,1,1,0,0
2025-10-25 00:00:00+00:00,1,1,0,0
2025-10-28 00:00:00+00:00,1,1,0,0
2025-11-05 00:00:00+00:00,1,1,0,0
2025-11-09 00:00:00+00:00,2,2,0,0
2025-12-01 00:00:00+00:00,1,1,0,0
2025-12-16 00:00:00+00:00,1,1,0,0
