url_path,views_total,views_unique
/AmosDinh/bachelorthesis_security-research-graph-learning,1,1
/AmosDinh/bachelorthesis_security-research-graph-learning/graphs/traffic,1,1
/AmosDinh/bachelorthesis_security-research-graph-learning/pulse,1,1
